date,title,tone,goldstein_scale,country,event_type
2021-04-24,Major refinery fire disrupts Iran energy supply | Carbon pricing mechanism implemented in Canada,-0.0424399544670884,-0.012813677226485888,"Iran, Canada","REFINERY_FIRE, CARBON_TAX"
2021-04-25,Geopolitical tensions rise in USA energy region,-0.04169681056444175,-0.956343442812043,USA,GEOPOLITICAL_TENSION
2021-04-26,USA announces new drilling restrictions | Carbon pricing mechanism implemented in Russia,-0.19829200399402894,0.3419665626145916,"USA, Russia","DRILLING_BAN, CARBON_TAX"
2021-04-27,Climate summit addresses Iran energy transition | Major renewable energy investment announced in Saudi_Arabia,0.020873079394963485,0.011619415881959905,"Iran, Saudi_Arabia","CLIMATE_SUMMIT, RENEWABLE_INVESTMENT"
2021-04-30,OPEC+ discusses production levels amid Iran concerns | Trade tensions escalate between Venezuela and energy partners,0.21063857836122957,-0.2516908600645485,"Iran, Venezuela","OPEC_MEETING, TRADE_WAR"
2021-05-01,Major refinery fire disrupts Saudi_Arabia energy supply,0.26600309941097156,0.10849831837410497,Saudi_Arabia,REFINERY_FIRE
2021-05-02,Carbon pricing mechanism implemented in UAE | Climate summit addresses Venezuela energy transition | New energy cooperation agreement signed with Kuwait,0.03811541207081685,-0.2760679315455795,"UAE, Venezuela, Kuwait","CARBON_TAX, CLIMATE_SUMMIT, ENERGY_AGREEMENT"
2021-05-03,Major renewable energy investment announced in Russia | Climate summit addresses Canada energy transition,0.31598000816365873,0.09164392810170695,"Russia, Canada","RENEWABLE_INVESTMENT, CLIMATE_SUMMIT"
2021-05-05,OPEC+ discusses production levels amid Venezuela concerns | Trade tensions escalate between Norway and energy partners,0.4770499754700008,0.07193509106206226,"Venezuela, Norway","OPEC_MEETING, TRADE_WAR"
2021-05-06,New energy cooperation agreement signed with UAE | Russia announces new drilling restrictions,0.35699642930857395,0.2574975738577649,"UAE, Russia","ENERGY_AGREEMENT, DRILLING_BAN"
2021-05-07,Climate summit addresses Saudi_Arabia energy transition | Climate summit addresses Kuwait energy transition | New sanctions target Canada energy sector | Geopolitical tensions rise in Kuwait energy region,0.09728614263280214,-0.16179357900247002,"Saudi_Arabia, Kuwait, Canada","CLIMATE_SUMMIT, SANCTIONS, GEOPOLITICAL_TENSION"
2021-05-08,Pipeline infrastructure attacked in USA,-1.125982955033894,-0.4057994125158264,USA,PIPELINE_ATTACK
2021-05-09,Geopolitical tensions rise in Norway energy region,-0.8969462489339451,-0.40663425093368677,Norway,GEOPOLITICAL_TENSION
2021-05-10,Major renewable energy investment announced in Venezuela | New sanctions target USA energy sector,0.11235314672579044,-0.23216685787388952,"Venezuela, USA","RENEWABLE_INVESTMENT, SANCTIONS"
2021-05-11,Carbon pricing mechanism implemented in China,-0.20099377883781755,0.21910865710018396,China,CARBON_TAX
2021-05-13,Climate summit addresses Saudi_Arabia energy transition,-0.29666417705346637,0.1378863141030265,Saudi_Arabia,CLIMATE_SUMMIT
2021-05-15,Trade tensions escalate between Norway and energy partners,-0.2260528464589461,0.21721974627746274,Norway,TRADE_WAR
2021-05-17,Climate summit addresses Russia energy transition | Major renewable energy investment announced in USA,0.7350039848885632,-0.1068840957688523,"Russia, USA","CLIMATE_SUMMIT, RENEWABLE_INVESTMENT"
2021-05-19,Major renewable energy investment announced in Iran | Major renewable energy investment announced in Kuwait | Trade tensions escalate between Norway and energy partners,-0.26198312435894094,-0.3492630895869763,"Iran, Kuwait, Norway","RENEWABLE_INVESTMENT, TRADE_WAR"
2021-05-20,Carbon pricing mechanism implemented in Iran | Venezuela announces new drilling restrictions | Major refinery fire disrupts China energy supply,-0.6163375224285581,0.1758578842362046,"Iran, Venezuela, China","CARBON_TAX, DRILLING_BAN, REFINERY_FIRE"
2021-05-21,Climate summit addresses Saudi_Arabia energy transition | Carbon pricing mechanism implemented in Norway | Major renewable energy investment announced in Iran | Pipeline infrastructure attacked in Canada,-0.34034604643748156,0.015688800773342157,"Saudi_Arabia, Norway, Iran, Canada","CLIMATE_SUMMIT, CARBON_TAX, RENEWABLE_INVESTMENT, PIPELINE_ATTACK"
2021-05-24,New energy cooperation agreement signed with Canada | Pipeline infrastructure attacked in Russia | Carbon pricing mechanism implemented in Russia,0.005251559105393988,-0.06583763260093939,"Canada, Russia","ENERGY_AGREEMENT, PIPELINE_ATTACK, CARBON_TAX"
2021-05-25,Pipeline infrastructure attacked in Saudi_Arabia | UAE announces new drilling restrictions | New energy cooperation agreement signed with USA,0.4676172810944947,0.1941699153122396,"Saudi_Arabia, UAE, USA","PIPELINE_ATTACK, DRILLING_BAN, ENERGY_AGREEMENT"
2021-05-29,Major renewable energy investment announced in UAE,0.49112621987448013,-0.4211293883680649,UAE,RENEWABLE_INVESTMENT
2021-06-01,Trade tensions escalate between UAE and energy partners | Geopolitical tensions rise in Saudi_Arabia energy region,0.42308488228417207,0.27429815276448594,"UAE, Saudi_Arabia","TRADE_WAR, GEOPOLITICAL_TENSION"
2021-06-02,Geopolitical tensions rise in Iran energy region,0.06906585320136048,-0.158321467208438,Iran,GEOPOLITICAL_TENSION
2021-06-04,Geopolitical tensions rise in China energy region,0.495097378244923,0.12742685433970866,China,GEOPOLITICAL_TENSION
2021-06-05,Geopolitical tensions rise in Norway energy region | Major renewable energy investment announced in Venezuela,0.2705272378900728,0.19430709906178248,"Norway, Venezuela","GEOPOLITICAL_TENSION, RENEWABLE_INVESTMENT"
2021-06-06,OPEC+ discusses production levels amid Saudi_Arabia concerns | Major renewable energy investment announced in Venezuela,-0.12111616512140888,0.3720288536179601,"Saudi_Arabia, Venezuela","OPEC_MEETING, RENEWABLE_INVESTMENT"
2021-06-07,Major renewable energy investment announced in Canada | Geopolitical tensions rise in Iran energy region | Major renewable energy investment announced in Russia,-0.8066274732773534,-0.01871896015407282,"Canada, Iran, Russia","RENEWABLE_INVESTMENT, GEOPOLITICAL_TENSION"
2021-06-08,OPEC+ discusses production levels amid Canada concerns,-0.3533097053406377,0.27184630165787954,Canada,OPEC_MEETING
2021-06-09,Pipeline infrastructure attacked in Norway,-0.5146892440332115,0.014833209424329799,Norway,PIPELINE_ATTACK
2021-06-10,Climate summit addresses Venezuela energy transition,0.3459365589211893,0.3557310253076497,Venezuela,CLIMATE_SUMMIT
2021-06-11,Major refinery fire disrupts Canada energy supply | Geopolitical tensions rise in USA energy region | Carbon pricing mechanism implemented in UAE,-0.21476949202618148,-0.2221595294706574,"Canada, USA, UAE","REFINERY_FIRE, GEOPOLITICAL_TENSION, CARBON_TAX"
2021-06-13,Major renewable energy investment announced in Russia,-0.16862484023370508,0.02258960648840679,Russia,RENEWABLE_INVESTMENT
2021-06-15,OPEC+ discusses production levels amid Russia concerns | New sanctions target UAE energy sector,0.24263992077514185,0.18382575372903653,"Russia, UAE","OPEC_MEETING, SANCTIONS"
2021-06-16,OPEC+ discusses production levels amid UAE concerns,-0.27209782218829875,-0.04575880652129121,UAE,OPEC_MEETING
2021-06-18,Venezuela announces new drilling restrictions | New energy cooperation agreement signed with Canada,0.767017404318977,0.008871784690625356,"Venezuela, Canada","DRILLING_BAN, ENERGY_AGREEMENT"
2021-06-19,Major refinery fire disrupts UAE energy supply,0.6684602187823565,0.35476971811826136,UAE,REFINERY_FIRE
2021-06-20,Geopolitical tensions rise in Russia energy region | New sanctions target Saudi_Arabia energy sector,-0.1645931759844696,0.0611261534065313,"Russia, Saudi_Arabia","GEOPOLITICAL_TENSION, SANCTIONS"
2021-06-22,Trade tensions escalate between UAE and energy partners,-0.8632413495251566,0.12454784531207892,UAE,TRADE_WAR
2021-06-26,Trade tensions escalate between Saudi_Arabia and energy partners,-1.0252933144012182,-0.5175831771587598,Saudi_Arabia,TRADE_WAR
2021-06-27,New sanctions target Canada energy sector,-0.10989141041120405,-0.140391144685579,Canada,SANCTIONS
2021-06-28,Pipeline infrastructure attacked in Kuwait | OPEC+ discusses production levels amid Canada concerns,0.3425730213733751,-0.3426774517513073,"Kuwait, Canada","PIPELINE_ATTACK, OPEC_MEETING"
2021-06-29,Major refinery fire disrupts Venezuela energy supply | Trade tensions escalate between Russia and energy partners,-0.2617292480540352,0.09466638279716486,"Venezuela, Russia","REFINERY_FIRE, TRADE_WAR"
2021-06-30,Carbon pricing mechanism implemented in Russia | Geopolitical tensions rise in USA energy region,-0.11432106991985519,0.07798167621045973,"Russia, USA","CARBON_TAX, GEOPOLITICAL_TENSION"
2021-07-01,Pipeline infrastructure attacked in Saudi_Arabia,-0.45093683077912405,0.01518507434763268,Saudi_Arabia,PIPELINE_ATTACK
2021-07-02,New sanctions target Norway energy sector | Major renewable energy investment announced in UAE | Pipeline infrastructure attacked in Kuwait,0.09703017017887479,-0.11377039301118735,"Norway, UAE, Kuwait","SANCTIONS, RENEWABLE_INVESTMENT, PIPELINE_ATTACK"
2021-07-05,Trade tensions escalate between Venezuela and energy partners,-0.4570170232923894,0.0076358515265472025,Venezuela,TRADE_WAR
2021-07-06,Major refinery fire disrupts Venezuela energy supply | Major renewable energy investment announced in Norway | Major renewable energy investment announced in Venezuela | Kuwait announces new drilling restrictions,-0.05097111333935701,0.29760680229857883,"Venezuela, Norway, Kuwait","REFINERY_FIRE, RENEWABLE_INVESTMENT, DRILLING_BAN"
2021-07-07,Pipeline infrastructure attacked in USA,-0.6061120247773368,-0.9192496613388973,USA,PIPELINE_ATTACK
2021-07-08,Major refinery fire disrupts Norway energy supply | Carbon pricing mechanism implemented in China,0.1721697174785614,-0.1957579444033349,"Norway, China","REFINERY_FIRE, CARBON_TAX"
2021-07-09,New sanctions target UAE energy sector,-0.5098268055068204,0.2056608036601433,UAE,SANCTIONS
2021-07-12,New sanctions target UAE energy sector | Geopolitical tensions rise in Canada energy region,-0.22369622438319997,-0.30486544194533177,"UAE, Canada","SANCTIONS, GEOPOLITICAL_TENSION"
2021-07-13,Iran announces new drilling restrictions | New energy cooperation agreement signed with USA,0.5127911459712383,0.3011432254627605,"Iran, USA","DRILLING_BAN, ENERGY_AGREEMENT"
2021-07-14,Geopolitical tensions rise in Russia energy region | Geopolitical tensions rise in Kuwait energy region,-0.1670012673023023,0.25543369915140135,"Russia, Kuwait",GEOPOLITICAL_TENSION
2021-07-15,Major renewable energy investment announced in China,0.43175231743567843,0.18011556363864328,China,RENEWABLE_INVESTMENT
2021-07-16,Trade tensions escalate between USA and energy partners | New energy cooperation agreement signed with USA,-0.2895936517411273,-0.2372014225667776,USA,"TRADE_WAR, ENERGY_AGREEMENT"
2021-07-17,New energy cooperation agreement signed with Canada | Pipeline infrastructure attacked in Venezuela,0.0353291257476957,-0.060399032456484106,"Canada, Venezuela","ENERGY_AGREEMENT, PIPELINE_ATTACK"
2021-07-19,Carbon pricing mechanism implemented in Venezuela | Major refinery fire disrupts USA energy supply,-0.019730703741852887,0.13401372641262543,"Venezuela, USA","CARBON_TAX, REFINERY_FIRE"
2021-07-20,Pipeline infrastructure attacked in Kuwait | Pipeline infrastructure attacked in Canada,-0.4123838149640153,-0.38410876275826505,"Kuwait, Canada",PIPELINE_ATTACK
2021-07-21,Climate summit addresses Venezuela energy transition,0.09363286199910308,0.18320206395821803,Venezuela,CLIMATE_SUMMIT
2021-07-22,Major renewable energy investment announced in China,0.4635839316912525,0.09187808326557072,China,RENEWABLE_INVESTMENT
2021-07-23,New sanctions target UAE energy sector | OPEC+ discusses production levels amid Iran concerns,-0.06451681719839474,0.17854447998844136,"UAE, Iran","SANCTIONS, OPEC_MEETING"
2021-07-24,Major refinery fire disrupts USA energy supply,-0.319615280640066,-0.2672668835826176,USA,REFINERY_FIRE
2021-07-25,Major renewable energy investment announced in Saudi_Arabia,0.756809686017978,0.15072485705439687,Saudi_Arabia,RENEWABLE_INVESTMENT
2021-07-27,Carbon pricing mechanism implemented in USA | New sanctions target Russia energy sector | New energy cooperation agreement signed with Canada,-0.2700889047260624,-0.2655156843102853,"USA, Russia, Canada","CARBON_TAX, SANCTIONS, ENERGY_AGREEMENT"
2021-07-28,New sanctions target Iran energy sector | Carbon pricing mechanism implemented in Canada | Pipeline infrastructure attacked in Kuwait | OPEC+ discusses production levels amid China concerns,-0.05838578732546956,0.003987042350147255,"Iran, Canada, Kuwait, China","SANCTIONS, CARBON_TAX, PIPELINE_ATTACK, OPEC_MEETING"
2021-07-29,Major refinery fire disrupts USA energy supply,-0.7009540338581189,0.3960552591595252,USA,REFINERY_FIRE
2021-07-31,OPEC+ discusses production levels amid USA concerns | Pipeline infrastructure attacked in Kuwait,0.03308397606455776,0.09461688947627876,"USA, Kuwait","OPEC_MEETING, PIPELINE_ATTACK"
2021-08-01,Climate summit addresses USA energy transition | New sanctions target Saudi_Arabia energy sector,-0.2705208654668324,0.06952762933254295,"USA, Saudi_Arabia","CLIMATE_SUMMIT, SANCTIONS"
2021-08-02,OPEC+ discusses production levels amid Kuwait concerns,0.42538812682538435,0.3122878989467513,Kuwait,OPEC_MEETING
2021-08-03,Trade tensions escalate between UAE and energy partners,-0.48077974876475105,-0.4368015517159023,UAE,TRADE_WAR
2021-08-05,Trade tensions escalate between UAE and energy partners,-0.11083316618980173,-0.26404164079982567,UAE,TRADE_WAR
2021-08-07,Iran announces new drilling restrictions,-0.8657157144486328,-0.13420273831720955,Iran,DRILLING_BAN
2021-08-09,OPEC+ discusses production levels amid China concerns | New sanctions target Saudi_Arabia energy sector,0.8170879478527482,-0.13821710676101487,"China, Saudi_Arabia","OPEC_MEETING, SANCTIONS"
2021-08-10,Major renewable energy investment announced in Iran,0.22068000356069423,0.035107245915719586,Iran,RENEWABLE_INVESTMENT
2021-08-11,New sanctions target USA energy sector,-0.47390997189344064,-0.06126040825920475,USA,SANCTIONS
2021-08-12,Trade tensions escalate between USA and energy partners | New energy cooperation agreement signed with Canada,0.08842311505292005,-0.4194965288764032,"USA, Canada","TRADE_WAR, ENERGY_AGREEMENT"
2021-08-13,Geopolitical tensions rise in USA energy region | Trade tensions escalate between Kuwait and energy partners | Major renewable energy investment announced in Saudi_Arabia | Major renewable energy investment announced in Kuwait | Pipeline infrastructure attacked in Saudi_Arabia,0.006915559366715185,0.03808768332599447,"USA, Kuwait, Saudi_Arabia","GEOPOLITICAL_TENSION, TRADE_WAR, RENEWABLE_INVESTMENT, PIPELINE_ATTACK"
2021-08-14,New sanctions target Norway energy sector | Trade tensions escalate between Saudi_Arabia and energy partners | Major refinery fire disrupts China energy supply,0.23665595288717367,-0.0503998408455213,"Norway, Saudi_Arabia, China","SANCTIONS, TRADE_WAR, REFINERY_FIRE"
2021-08-15,Major refinery fire disrupts Venezuela energy supply | Venezuela announces new drilling restrictions,-0.23660340348450748,-0.4744309674338518,Venezuela,"REFINERY_FIRE, DRILLING_BAN"
2021-08-16,Climate summit addresses Canada energy transition | New energy cooperation agreement signed with Russia | Pipeline infrastructure attacked in UAE,-0.0944673339101978,0.03543684524840276,"Canada, Russia, UAE","CLIMATE_SUMMIT, ENERGY_AGREEMENT, PIPELINE_ATTACK"
2021-08-18,New energy cooperation agreement signed with Norway,-0.16581586945426402,0.6671322055467348,Norway,ENERGY_AGREEMENT
2021-08-19,New energy cooperation agreement signed with UAE | OPEC+ discusses production levels amid Russia concerns | New energy cooperation agreement signed with China | China announces new drilling restrictions,0.2923702867339074,0.26536700034965244,"UAE, Russia, China","ENERGY_AGREEMENT, OPEC_MEETING, DRILLING_BAN"
2021-08-20,Geopolitical tensions rise in UAE energy region,-0.7930508294109817,-0.19889363402676602,UAE,GEOPOLITICAL_TENSION
2021-08-22,New energy cooperation agreement signed with Saudi_Arabia | New sanctions target Venezuela energy sector,0.5195661963987214,-0.4215115514835455,"Saudi_Arabia, Venezuela","ENERGY_AGREEMENT, SANCTIONS"
2021-08-23,New energy cooperation agreement signed with USA | New energy cooperation agreement signed with Canada | Trade tensions escalate between Venezuela and energy partners,-0.13240438740890456,-0.20238958838687351,"USA, Canada, Venezuela","ENERGY_AGREEMENT, TRADE_WAR"
2021-08-24,Major renewable energy investment announced in UAE,-0.9817566526411101,-0.12597691047276208,UAE,RENEWABLE_INVESTMENT
2021-08-27,Geopolitical tensions rise in Kuwait energy region,-0.4924965629085076,0.059604002864222065,Kuwait,GEOPOLITICAL_TENSION
2021-08-30,Trade tensions escalate between Canada and energy partners,-0.39004007990350814,-0.4527112417182031,Canada,TRADE_WAR
2021-08-31,Trade tensions escalate between China and energy partners | New energy cooperation agreement signed with Iran,0.1749532877004986,0.14985820316720552,"China, Iran","TRADE_WAR, ENERGY_AGREEMENT"
2021-09-01,Major refinery fire disrupts UAE energy supply,0.2287582450633738,0.2580788914203586,UAE,REFINERY_FIRE
2021-09-02,OPEC+ discusses production levels amid Venezuela concerns,0.113918442860977,-0.15827033254805087,Venezuela,OPEC_MEETING
2021-09-05,Pipeline infrastructure attacked in Venezuela,0.07297394838186694,-0.3245300866890109,Venezuela,PIPELINE_ATTACK
2021-09-06,China announces new drilling restrictions | Major renewable energy investment announced in Iran,-0.10968295272108727,0.09816610344867636,"China, Iran","DRILLING_BAN, RENEWABLE_INVESTMENT"
2021-09-08,Iran announces new drilling restrictions | UAE announces new drilling restrictions,0.37223390944127754,-0.19920480335130958,"Iran, UAE",DRILLING_BAN
2021-09-09,Major refinery fire disrupts Russia energy supply | Kuwait announces new drilling restrictions,-0.043967560143171505,0.26187376860400735,"Russia, Kuwait","REFINERY_FIRE, DRILLING_BAN"
2021-09-10,Trade tensions escalate between Canada and energy partners,-0.14062245465732723,-0.06883067073588778,Canada,TRADE_WAR
2021-09-11,Kuwait announces new drilling restrictions,-1.278158933735667,0.04243215387700637,Kuwait,DRILLING_BAN
2021-09-12,New sanctions target China energy sector | Carbon pricing mechanism implemented in Kuwait,-0.5975579108085867,-0.06973165621057192,"China, Kuwait","SANCTIONS, CARBON_TAX"
2021-09-13,Carbon pricing mechanism implemented in UAE | Pipeline infrastructure attacked in Venezuela | Major refinery fire disrupts China energy supply,-0.1367845153512257,-0.26705188192271373,"UAE, Venezuela, China","CARBON_TAX, PIPELINE_ATTACK, REFINERY_FIRE"
2021-09-14,Geopolitical tensions rise in Saudi_Arabia energy region | Major refinery fire disrupts Kuwait energy supply | New energy cooperation agreement signed with Canada | Major renewable energy investment announced in Venezuela,0.08856484618094464,-0.1593867467961052,"Saudi_Arabia, Kuwait, Canada, Venezuela","GEOPOLITICAL_TENSION, REFINERY_FIRE, ENERGY_AGREEMENT, RENEWABLE_INVESTMENT"
2021-09-15,Pipeline infrastructure attacked in Norway | New energy cooperation agreement signed with USA,0.5163531807140538,0.01237146191272269,"Norway, USA","PIPELINE_ATTACK, ENERGY_AGREEMENT"
2021-09-16,Pipeline infrastructure attacked in Saudi_Arabia | New sanctions target UAE energy sector,-0.5561185309946907,-0.16864873934674496,"Saudi_Arabia, UAE","PIPELINE_ATTACK, SANCTIONS"
2021-09-17,Major renewable energy investment announced in Kuwait | OPEC+ discusses production levels amid Iran concerns,0.32767184887439604,0.12843612531019655,"Kuwait, Iran","RENEWABLE_INVESTMENT, OPEC_MEETING"
2021-09-18,Major refinery fire disrupts Saudi_Arabia energy supply,-0.09809407292623307,-0.2013430820289365,Saudi_Arabia,REFINERY_FIRE
2021-09-19,Geopolitical tensions rise in Kuwait energy region,0.9067038492577115,-0.10286365846726922,Kuwait,GEOPOLITICAL_TENSION
2021-09-20,OPEC+ discusses production levels amid Norway concerns,-0.28607619910133075,0.39469584482663306,Norway,OPEC_MEETING
2021-09-24,Trade tensions escalate between Saudi_Arabia and energy partners,-0.466650122246185,-0.21893690393337448,Saudi_Arabia,TRADE_WAR
2021-09-25,OPEC+ discusses production levels amid Norway concerns,0.896082002610691,0.19788093487851408,Norway,OPEC_MEETING
2021-09-26,OPEC+ discusses production levels amid UAE concerns | Major renewable energy investment announced in Norway,0.14678990506776662,0.21117066185928107,"UAE, Norway","OPEC_MEETING, RENEWABLE_INVESTMENT"
2021-09-27,Geopolitical tensions rise in Venezuela energy region | Pipeline infrastructure attacked in USA,-0.3986207815843772,-0.15793124467830857,"Venezuela, USA","GEOPOLITICAL_TENSION, PIPELINE_ATTACK"
2021-09-28,Major refinery fire disrupts Canada energy supply | Trade tensions escalate between Iran and energy partners,-0.1356232707084619,-0.4176126222286163,"Canada, Iran","REFINERY_FIRE, TRADE_WAR"
2021-09-29,Pipeline infrastructure attacked in China,-0.42818501990385754,-0.19257093857125918,China,PIPELINE_ATTACK
2021-09-30,Pipeline infrastructure attacked in Saudi_Arabia,-0.17021655825899315,-0.7411588377687095,Saudi_Arabia,PIPELINE_ATTACK
2021-10-01,Carbon pricing mechanism implemented in Saudi_Arabia,-0.2587930262331367,-0.08947784619447237,Saudi_Arabia,CARBON_TAX
2021-10-02,New sanctions target Russia energy sector,0.2146503240414114,-0.382995386455563,Russia,SANCTIONS
2021-10-04,Trade tensions escalate between UAE and energy partners,-0.22904833163421287,-0.829961969665714,UAE,TRADE_WAR
2021-10-05,OPEC+ discusses production levels amid Iran concerns | Carbon pricing mechanism implemented in Canada,0.01892567712034554,0.15774018556816355,"Iran, Canada","OPEC_MEETING, CARBON_TAX"
2021-10-06,Trade tensions escalate between China and energy partners | Major refinery fire disrupts Canada energy supply,0.1533878414946697,-0.1398735550879496,"China, Canada","TRADE_WAR, REFINERY_FIRE"
2021-10-07,Pipeline infrastructure attacked in Russia | Major renewable energy investment announced in Saudi_Arabia,0.048595582936663405,0.38383381126139104,"Russia, Saudi_Arabia","PIPELINE_ATTACK, RENEWABLE_INVESTMENT"
2021-10-08,Major renewable energy investment announced in Venezuela,-0.022106420946040185,-0.08613466003542138,Venezuela,RENEWABLE_INVESTMENT
2021-10-10,Geopolitical tensions rise in Canada energy region,0.04256102864890742,0.47848603542159607,Canada,GEOPOLITICAL_TENSION
2021-10-11,Geopolitical tensions rise in Canada energy region | Major renewable energy investment announced in Canada | New energy cooperation agreement signed with Venezuela,0.04559140419447372,0.04593309997831757,"Canada, Venezuela","GEOPOLITICAL_TENSION, RENEWABLE_INVESTMENT, ENERGY_AGREEMENT"
2021-10-12,Carbon pricing mechanism implemented in Russia | Major renewable energy investment announced in USA | Major renewable energy investment announced in Kuwait,-0.11980108021349435,0.07400936989237344,"Russia, USA, Kuwait","CARBON_TAX, RENEWABLE_INVESTMENT"
2021-10-13,Russia announces new drilling restrictions | Pipeline infrastructure attacked in Russia,-0.4406173709333982,-0.18725734982626138,Russia,"DRILLING_BAN, PIPELINE_ATTACK"
2021-10-14,Trade tensions escalate between UAE and energy partners | OPEC+ discusses production levels amid Venezuela concerns,-0.14454747347188254,-0.20452192274296124,"UAE, Venezuela","TRADE_WAR, OPEC_MEETING"
2021-10-15,Carbon pricing mechanism implemented in Kuwait | New energy cooperation agreement signed with Russia | New energy cooperation agreement signed with Norway,0.3951649233756693,-0.14905882947276577,"Kuwait, Russia, Norway","CARBON_TAX, ENERGY_AGREEMENT"
2021-10-16,Trade tensions escalate between Russia and energy partners,0.044289870896047065,-0.7411667378026086,Russia,TRADE_WAR
2021-10-17,Climate summit addresses Norway energy transition | Geopolitical tensions rise in Venezuela energy region | New sanctions target China energy sector,0.008672345703589249,-0.37537046936689267,"Norway, Venezuela, China","CLIMATE_SUMMIT, GEOPOLITICAL_TENSION, SANCTIONS"
2021-10-18,Major renewable energy investment announced in Venezuela,0.19081379154595557,-0.06481363504179403,Venezuela,RENEWABLE_INVESTMENT
2021-10-19,Trade tensions escalate between USA and energy partners | New sanctions target Venezuela energy sector,-0.033330647908392824,-0.04781209998397639,"USA, Venezuela","TRADE_WAR, SANCTIONS"
2021-10-20,New energy cooperation agreement signed with Russia,-0.03515157130198099,-0.38743440781917865,Russia,ENERGY_AGREEMENT
2021-10-21,Carbon pricing mechanism implemented in Venezuela,-1.1858296804294461,0.6126208958783641,Venezuela,CARBON_TAX
2021-10-23,Climate summit addresses Kuwait energy transition | Climate summit addresses Iran energy transition | China announces new drilling restrictions | Geopolitical tensions rise in Russia energy region,0.11324424566162733,-0.11249871768648452,"Kuwait, Iran, China, Russia","CLIMATE_SUMMIT, DRILLING_BAN, GEOPOLITICAL_TENSION"
2021-10-24,Carbon pricing mechanism implemented in USA | Major renewable energy investment announced in Iran,0.5860903519164398,0.273524450956358,"USA, Iran","CARBON_TAX, RENEWABLE_INVESTMENT"
2021-10-26,New sanctions target Russia energy sector | Kuwait announces new drilling restrictions | New energy cooperation agreement signed with Venezuela | OPEC+ discusses production levels amid Iran concerns,0.05780915501045872,0.01769180578271315,"Russia, Kuwait, Venezuela, Iran","SANCTIONS, DRILLING_BAN, ENERGY_AGREEMENT, OPEC_MEETING"
2021-10-27,Trade tensions escalate between Kuwait and energy partners | USA announces new drilling restrictions | Major renewable energy investment announced in Norway | New energy cooperation agreement signed with Venezuela | Climate summit addresses UAE energy transition,0.14851136919240002,-0.3078993097014135,"Kuwait, USA, Norway, Venezuela, UAE","TRADE_WAR, DRILLING_BAN, RENEWABLE_INVESTMENT, ENERGY_AGREEMENT, CLIMATE_SUMMIT"
2021-10-28,Venezuela announces new drilling restrictions | Geopolitical tensions rise in UAE energy region,-0.00301246508771201,0.128966772695111,"Venezuela, UAE","DRILLING_BAN, GEOPOLITICAL_TENSION"
2021-10-29,Carbon pricing mechanism implemented in Saudi_Arabia,0.2871602470373563,-0.038034778313523525,Saudi_Arabia,CARBON_TAX
2021-10-30,Carbon pricing mechanism implemented in Venezuela,-0.8902285760032566,0.10231155315226424,Venezuela,CARBON_TAX
2021-10-31,Major renewable energy investment announced in Norway | Major refinery fire disrupts Kuwait energy supply | Geopolitical tensions rise in China energy region,0.39163726117507586,0.04744128081426535,"Norway, Kuwait, China","RENEWABLE_INVESTMENT, REFINERY_FIRE, GEOPOLITICAL_TENSION"
2021-11-02,Carbon pricing mechanism implemented in Russia,0.9336121021561575,0.3729702991438391,Russia,CARBON_TAX
2021-11-03,Major refinery fire disrupts Iran energy supply | OPEC+ discusses production levels amid USA concerns | Geopolitical tensions rise in Saudi_Arabia energy region,0.10980056869708772,0.019102179231502297,"Iran, USA, Saudi_Arabia","REFINERY_FIRE, OPEC_MEETING, GEOPOLITICAL_TENSION"
2021-11-05,OPEC+ discusses production levels amid Kuwait concerns,0.532464509952914,-0.129491526013579,Kuwait,OPEC_MEETING
2021-11-06,Climate summit addresses China energy transition | Climate summit addresses Saudi_Arabia energy transition,0.06320785453135805,0.2528344392426467,"China, Saudi_Arabia",CLIMATE_SUMMIT
2021-11-07,Geopolitical tensions rise in China energy region | New sanctions target Saudi_Arabia energy sector,-0.6781767512128865,0.06930163325643468,"China, Saudi_Arabia","GEOPOLITICAL_TENSION, SANCTIONS"
2021-11-08,Major refinery fire disrupts Venezuela energy supply | Carbon pricing mechanism implemented in Russia,0.761221610955173,-0.10469533394639405,"Venezuela, Russia","REFINERY_FIRE, CARBON_TAX"
2021-11-09,Saudi_Arabia announces new drilling restrictions | Major renewable energy investment announced in Saudi_Arabia,-0.3202527135525183,-0.21843778326416902,Saudi_Arabia,"DRILLING_BAN, RENEWABLE_INVESTMENT"
2021-11-10,USA announces new drilling restrictions,0.9722969967985111,-0.1036405941420217,USA,DRILLING_BAN
2021-11-11,Major refinery fire disrupts Russia energy supply,-0.4513019934302453,-0.22041187677783533,Russia,REFINERY_FIRE
2021-11-12,Pipeline infrastructure attacked in Canada | Climate summit addresses Kuwait energy transition | OPEC+ discusses production levels amid UAE concerns,-0.11718654237167925,-0.03053139328443392,"Canada, Kuwait, UAE","PIPELINE_ATTACK, CLIMATE_SUMMIT, OPEC_MEETING"
2021-11-13,Carbon pricing mechanism implemented in UAE | OPEC+ discusses production levels amid UAE concerns,0.32805194049838327,-0.06560778083664084,UAE,"CARBON_TAX, OPEC_MEETING"
